"","player_api_id","player_fifa_api_id","id","player_name","birthday","height","weight","date","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","left_foot","attack_high","attack_medium","defend_high","defend_medium"
"57",5710,9833,2606,"Diederik Boer","1980-09-24 00:00:00",1.9451140603372,2.23220916895354,"2015-10-30",0.0486840346043173,-0.495838578553451,"right","medium","medium",-2.18255139775623,-1.93518931368077,-2.64833871198085,-2.29228778208297,-1.84818291030865,-2.47237233614192,-2.16735699363636,-1.98331192071073,-2.40894220202108,-2.16902642579563,-2.55262387524107,-1.77292500303863,-2.13399329665706,0.0200370022237208,-1.69564088083134,-1.98359205807806,-1.97182099931708,-1.80861605358532,-0.367575673154709,-1.91825112471629,-1.82600145714201,-1.36457204355957,-2.0472269420133,-1.89107039269743,-0.463711544646625,-1.52433902179583,-1.6858291287408,12,2.96669894307125,3.43554243430938,2.58227767990875,3.5154876746869,3.05476756215663,0,0,1,0,1
"70",7284,159017,5663,"Kasper Haemaelaeinen","1986-08-08 00:00:00",1.06244333960593,0.142280872995807,"2016-04-21",0.0284311434004647,-0.516717288711674,"right","medium","medium",0.261567025079817,1.03456111723244,0.871003412422854,0.682627108605567,0.880625323260524,0.282032575542817,0.785091246918214,-0.800393047959209,0.564510814791274,0.137772166936639,0.657135864348561,0.6915446286702,0.464951127863675,-0.0102818000054543,-0.0929687795367657,0.140819748330369,-0.279484770831532,0.46090192749977,0.309159006036619,0.548743293062334,-0.823076671110483,0.259256783134208,0.89296769024743,1.25066445736148,-0.107329599932244,-0.170982002129432,0.100233961133497,52.75,-0.296877212450257,0.00853636445280452,-0.610230372314036,-0.534804288321803,-0.073347761888375,0,0,1,0,1
"72",7604,163244,10391,"Tom van Hyfte","1986-04-28 00:00:00",1.06244333960593,-1.35052505268829,"2016-05-05",-0.491393064165084,-1.05260418277272,"left","medium","medium",0.71215868962501,0.55229395323799,-1.32678983261293,0.676689154731938,0.0516770092863081,0.223235754767937,1.04547158502392,1.06236425740813,0.853360536424474,0.258081390593878,-0.257376687154629,-0.148405695245543,-0.184784978266508,-0.141663276331879,-0.311514975167845,-0.401271540201438,-0.828944585274893,0.41505307939704,-0.452167508053625,0.626648379939553,-0.808107644453296,0.319398591530273,0.277775451174117,0.788975823481858,-0.277773138708687,0.236125394030379,-0.283276518287363,48,0.00240269700804652,-0.585478020989001,-0.0912512308196912,-0.223243368090365,-0.00383408802070811,1,0,1,0,1
"74",7621,139163,833,"Anthony Favre","1984-02-01 00:00:00",1.9451140603372,2.23220916895354,"2015-11-12",-1.57154726170389,-2.16613539121125,"right","medium","medium",-2.45563725505635,-2.03671924294276,-2.76325600583893,-2.86233135395143,-2.17080063250402,-2.79801626658741,-2.32623313214154,-2.09208606992926,-2.40894220202108,-2.5456466042009,-0.472556111037733,-1.18219070929569,-1.70083589257027,-1.67781592261008,-1.76848961270837,-2.15940544895324,-0.594508397779059,-1.94616259789351,-0.621351177851457,-2.33374492139479,-1.22724039085453,-1.31645859684272,-2.25087678667205,-1.95863458302128,-1.82725985485817,-1.70038546337845,-1.86114820504747,10,2.79568185195221,2.88722146313232,2.48791783600069,2.68465855406973,2.22060347574463,0,0,1,0,1
"83",8800,158871,10249,"Thomas Reinmann","1983-04-09 00:00:00",-1.14423346222225,-0.380201200993626,"2015-10-02",-1.24750100244225,-1.83207602867969,"right","medium","medium",0.657541518164987,-0.158415551595941,-0.522368775606369,0.130397398357995,0.356371524693047,0.0785051190143881,-1.16114144977023,0.409719362096945,0.105749492197368,-0.223155504035077,-1.18982085731474,-0.591456415552748,-0.112592077585376,-1.79909113152678,0.125577416094313,-0.225458149326257,0.929326820943863,-0.845790243428009,0.224567171137703,-0.360149387171895,-0.329098791423311,0.60807927183139,-0.316203262413909,-0.269529824925089,0.156083141813168,0.500195056404311,0.615233747784367,66.5,-0.111608697071307,-0.0980816021649555,-0.154157793425066,-0.282588305277306,-0.281888783491376,0,0,1,0,1
"86",8881,158994,6717,"Marco Padalino","1983-12-08 00:00:00",-0.702898101856612,-0.00699971957260257,"2016-03-10",-0.923454743180606,-1.49801666614813,"right","medium","medium",0.602924346704964,-0.47315833230811,-0.120158247103088,-0.225879834059794,0.625219626522522,-0.301412799838679,0.427619935281562,0.246558138269149,0.105749492197368,0.0906946446359803,0.675067483005486,0.663853958650999,0.464951127863675,0.0200370022237208,0.489821075479445,0.126168632424104,0.138104688145423,0.735995016116144,-0.282983838255793,-0.7756431838504,0.269662274864169,-0.0173955354876954,0.549308577385786,-0.0668372539535461,0.218062610459147,0.544206666799966,0.374170017862683,62,-0.225620091150661,-0.46362891628299,-0.279970918635817,-0.163898430903424,-0.226277844397242,0,0,1,0,1
"87",8893,170609,870,"Antoine Rey","1986-08-25 00:00:00",NA,-1.4998056452567,"2016-01-07",-0.963960525588311,-1.53977408646458,"right","medium","medium",-1.03559079709574,-0.754903886010132,-0.694744716393489,0.629185523742899,-0.503942401161274,-0.518508753469004,-1.53185243961564,-0.35169968243277,0.785395896040192,0.655624912243883,-1.04636790805934,-0.886823562424218,-0.690135283034428,-1.43526550477668,1.58255205363484,-0.342667076576378,-0.213549593098328,0.529675199653863,-0.198392003356877,-0.931453357604839,-0.568603217938303,1.06515701564149,-0.545309337655005,-0.53978658622048,-0.401732076000646,0.170107978436896,0.483744440554357,45.5,0.00240269700804652,-0.46362891628299,0.0345618943910591,-0.341933242464246,-0.281888783491376,0,0,1,0,1
"88",8922,182763,7991,"Nikica Jelavic","1985-08-27 00:00:00",1.06244333960593,1.26188531725888,"2015-09-25",0.615764988312189,0.0887653058767793,"right","medium","low",-0.434801911035481,1.4152983519649,1.14393198533579,-0.225879834059794,1.10914620981558,0.621245003090199,0.6394547866218,1.55184792889152,-1.04964939433543,0.592854882509671,0.0295292113561757,-0.000722121809808133,0.103986624458018,0.990238673557323,-1.54994341707729,0.712213268674706,-0.828944585274893,0.598448471807957,0.732118180531199,0.886332002863619,0.149910061606673,-1.07589136325845,1.10934565019735,0.541240458961083,1.70556985796265,-1.56835063219149,-1.6858291287408,11,-0.567654273388722,-0.219930706870967,-0.468690606451942,-0.223243368090365,-0.504332539867909,0,0,1,0,0
"92",8985,181483,7573,"Mile Jedinak","1984-08-03 00:00:00",1.06244333960593,0.291561465564216,"2016-01-28",1.02082281238924,0.506339509041229,"right","medium","high",0.2206041464848,0.501528988606995,1.25884927919387,0.629185523742899,1.00160696908379,-0.247138811431098,0.321702509611442,1.55184792889152,0.717431255655909,0.467314823041249,-1.11809438268704,-0.837595704612307,-0.690135283034428,0.868963464640623,0.125577416094313,1.12244451405013,-1.44433957745146,0.804768288270237,1.57803652952036,1.09407890120287,1.46718440743913,1.57034820616844,-0.112553417755157,0.743933029932626,1.64359038931667,1.20438082273479,1.29459516847275,68,-0.168614394110984,-0.524553468635996,-0.028344668214316,-0.045208556529543,-0.0594450271148416,0,0,1,1,0
"103",9449,207981,8111,"Oleksandr Shevelyukhin","1982-08-27 00:00:00",1.9451140603372,1.93364798381672,"2016-04-14",-0.801937395957491,-1.3727444051988,"left","medium","medium",-0.817122111255645,-0.615300233274896,0.669898148171214,-0.510901619994025,-0.503942401161274,-0.518508753469004,-0.896347885594929,-0.895570428525423,0.0377848518130852,-0.599775682440345,-1.33327380657015,-1.25603249601356,-2.56715070074384,-2.46610478056864,-1.8413383445854,-0.92871171282698,0.182061473300892,-0.708243699119821,1.62033244696982,-0.879516633020026,0.0301578483491773,0.620107633510603,-0.214378340084533,-1.75594201204974,-0.463711544646625,0.687244400585846,0.615233747784367,61,-0.453642879309369,-0.585478020989001,-0.028344668214316,-0.282588305277306,-0.559943478962043,1,0,1,0,1
"108",10637,173401,775,"Andris Vanins","1980-04-30 00:00:00",0.621107979240291,0.590122650701035,"2016-03-10",-0.356373789472734,-0.913412781717901,"right","medium","medium",-2.18255139775623,-1.78289441978778,-2.59088006505181,-2.93358680043499,-1.90195253067455,-2.5266463245495,-2.06143956796624,-2.09208606992926,-2.68080076355821,-3.1105768718088,-2.19399150210256,-1.92060857647436,-2.49495780006271,-0.46506383344308,-1.69564088083134,-2.10080098532818,0.401845399078236,-2.15248241435579,-0.367575673154709,-2.02212457388591,-1.94575367039951,-1.41268549027642,-2.09813940317799,0.000726936370301616,-1.88923932350415,-1.39230419060887,-1.64199935966413,15,3.05220748863076,3.22230650107386,3.14843674335713,2.92203830281749,3.05476756215663,0,0,1,0,1
"109",10880,134968,9013,"Robbie Haemhouts","1983-12-09 00:00:00",-1.14423346222225,-2.17156831181454,"2015-09-21",-0.599408483918965,-1.16395730361657,"left","medium","medium",0.275221317944823,0.95841367028595,0.167134987542113,0.415419184292226,0.248832283961257,0.024231130606807,0.374661222446502,-0.134151383995709,0.785395896040192,0.0906946446359803,-1.33327380657015,-1.03450713585995,-0.0403991769042449,-1.07143987802658,0.854064734864576,0.301982023299284,-0.477290304031142,-0.0892842497329791,-1.04431035234604,0.990205452033245,0.329538381492918,0.848646505415653,0.600221038550474,1.01418979122802,1.14775464014884,0.192113783634724,0.198850941556004,55,-0.168614394110984,-0.219930706870967,-0.0912512308196912,-0.163898430903424,-0.393110661679642,1,0,1,0,1
"110",10933,203543,9033,"Robert Jez","1981-07-10 00:00:00",-0.702898101856612,-0.678762386130444,"2015-11-06",-0.680420048734375,-1.24747214424946,"right","medium","low",0.602924346704964,0.704588847130975,0.282052281400193,0.201652844841552,0.947837348717892,0.18705309582955,0.904248350797098,1.00797718279886,0.377608053734497,0.0906946446359803,-0.113923737899227,0.220803238343794,0.609336929225938,-0.586339042359781,0.78121600298755,0.00895970517398338,0.577672539700112,-2.22125568650988,-0.959718517447121,0.782458553693993,-0.867983751082044,0.511852378397684,0.600221038550474,0.811497220256474,1.39567251473275,0.632229887591277,0.330340248786013,51,-0.339631485230015,-0.0371570498119498,0.0345618943910591,-0.104553493716484,-0.00383408802070811,0,0,1,0,0
"114",11024,155998,10395,"Tomas Cerny","1985-04-10 00:00:00",0.179772618874657,1.11260472469047,"2016-02-04",-0.469789980214309,-1.03033355860395,"left","medium","medium",-1.74561402607604,-1.88442434904977,-2.30358683040661,-2.00726599614874,-1.84818291030865,-2.03818042888127,-1.90256342946106,-2.03769899531999,-1.59336651740969,-3.23611693127722,-0.974641433431641,-2.5113428702173,-0.184784978266508,0.626413046807222,-1.11285102581513,-2.27661437620337,0.577672539700112,-1.87738932573941,-0.113800168457961,-2.07406129847073,-1.04761207096829,-1.31645859684272,-1.94540201968392,-0.945171728163566,-2.6329929472559,-1.2602693594219,-1.77348866689413,17,2.77287957313634,3.04562529925014,2.95342639928047,2.92203830281749,2.97691224742485,1,0,1,0,1
"120",11242,183559,5875,"Konstantin Engel","1988-07-27 00:00:00",-0.702898101856612,0.440842058132625,"2015-09-21",-0.437385354288144,-0.996927622350791,"right","high","high",0.54830717524494,-0.970654985691861,-0.120158247103088,0.0591419518744369,-0.342633540063589,-0.247138811431098,-0.101967193069035,-0.406086757042035,-0.0301797885711972,-0.0348454148324424,-0.113923737899227,-0.148405695245543,0.248372425820281,-0.10123820669298,0.78121600298755,-0.401271540201438,0.577672539700112,0.66722174396205,-0.113800168457961,-0.827579908435213,0.688795021265406,0.896759952132506,-0.418028184743285,-0.742479157192023,-0.649649950584563,0.896299549965208,0.724808170476041,70,-0.567654273388722,-0.159006154517961,-0.217064356030442,-0.519968054025068,-0.337499722585509,0,1,0,1,0
"122",11285,202486,6302,"Lucas","1991-07-14 00:00:00",0.621107979240291,0.963324132122058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",11316,153275,4784,"Jean-Louis Leca","1985-09-21 00:00:00",-0.261562741490978,-0.230920608425217,"2016-01-21",0.170201381827433,-0.370566317604116,"right","medium","medium",-2.3464029121363,-1.93518931368077,-2.53342141812277,-3.14735313988566,-2.00949177140634,-2.5266463245495,-2.1143982808013,-1.98331192071073,-2.47690684240536,-2.42010654473247,-1.90708560359176,-1.92060857647436,-1.556450091208,-0.34378862452638,-1.40424595332324,-2.68684562157879,-1.09268529620771,-2.90898840805082,-0.536759342952541,-2.07406129847073,-1.16736428422578,-1.41268549027642,-2.19996432550736,-2.29645553464052,-2.44705454131796,-1.6563738529828,-1.64199935966413,12,3.10921318567044,3.43554243430938,3.08553018075176,3.33745286312607,3.2911140533067,0,0,1,0,1
"126",11319,158121,1232,"Benoit Costil","1987-07-03 00:00:00",1.06244333960593,1.6350867986799,"2015-11-12",1.83093846054334,1.39716447579206,"right","medium","medium",-2.40102008359632,-1.78289441978778,-2.41850412426469,-2.00726599614874,-1.95572215104044,-2.5266463245495,-2.16735699363636,-2.03769899531999,-1.66133115779398,-3.23611693127722,-1.26154733194245,-1.03450713585995,-1.98960749529479,1.23278909139072,-1.40424595332324,-2.33521883982843,-1.62016671807333,-2.63389531943444,-0.282983838255793,-1.9701878493011,-2.36488641680074,-1.41268549027642,-2.14905186434267,-2.36401972496437,-2.38507507267198,-1.39230419060887,-1.77348866689413,14,3.76477870162672,3.92293885313342,3.93476877592432,3.93090223499548,3.8333207094745,0,0,1,0,1
"130",11324,50908,7968,"Nicolas Seube","1979-08-11 00:00:00",-0.261562741490978,-0.678762386130444,"2016-03-10",0.291718729050548,-0.245294056654781,"right","medium","high",0.329838489404847,-0.0568856223339505,0.799180103761554,0.771696416710014,-1.20294746591791,0.241327084237131,0.162826371106264,0.246558138269149,0.615484295079486,0.53008485277546,-1.33327380657015,-1.40371606944929,-0.545749481672165,0.383862628973822,0.0527286842172869,-0.518480467451559,0.313931828767299,0.254582111037489,0.393750840935535,-0.256275938002269,0.808547234522902,1.06515701564149,0.396571193891722,0.676368839608778,-0.277773138708687,0.962316965558691,0.878212362244385,68,-0.396637182269692,-0.585478020989001,-0.028344668214316,0.0141363806573976,-0.170666905303109,0,0,1,1,0
"132",11329,142313,8889,"Reynald Lemaitre","1983-06-28 00:00:00",-1.14423346222225,-1.35052505268829,"2016-04-14",-0.113339095026503,-0.662868259819231,"left","medium","high",0.930627375465104,-0.209180516226936,0.684262809903474,0.130397398357995,0.625219626522522,0.0785051190143881,0.0569089454361443,0.300945212878414,0.309643413350215,0.153464674370192,-0.400829636410031,-0.369931055399146,-0.0403991769042449,-0.22251341560968,0.635518539233497,0.184773096049164,0.226018258456361,0.323355383191582,-0.282983838255793,0.57471165535474,0.329538381492918,0.8005330586988,-0.876240335225476,0.203419507341845,0.342021547751105,0.984322770756519,1.03161655401273,74,-0.567654273388722,-0.219930706870967,-0.217064356030442,-0.223243368090365,-0.0594450271148416,1,0,1,1,0
"134",11336,5208,9301,"Rudy Riou","1980-01-22 00:00:00",0.621107979240291,0.291561465564216,"2016-02-11",0.0486840346043173,-0.495838578553451,"right","medium","medium",-2.29178574067628,-1.88442434904977,-2.82071465276797,-2.5773095680172,-1.95572215104044,-2.47237233614192,-2.27327441930648,-2.03769899531999,-2.47690684240536,-2.60841663393511,-1.90708560359176,-1.92060857647436,-0.834521084396691,-0.18208834597078,-0.530061170798923,-1.924987594453,-1.00477172589677,-2.42757550297216,-0.536759342952541,-1.91825112471629,-1.76612535051326,-1.70136617057754,-1.99631448084861,-0.945171728163566,-1.39340357433631,-1.34829258021321,-1.8173184359708,12,2.98570084208447,3.37461788195637,3.34764085827415,3.39679780031302,3.09184152155272,0,0,1,0,1
"143",11685,173221,887,"Antonio Candreva","1987-02-28 00:00:00",-0.261562741490978,-1.05196386755147,"2016-05-05",2.02242034101613,1.53888662959333,"right","high","medium",1.79457172401456,1.29069343877974,-0.120158247103088,1.27048454209492,1.56863205657868,1.37614684185019,1.50605190574096,1.53207081085178,1.1437549089755,1.42598436807284,1.24235869142458,1.23444958328907,0.865293577095404,1.72891494604995,0.854064734864576,1.61791861560745,-1.46032386296254,1.55502216631489,0.255327838373672,1.76925632080544,0.269662274864169,-0.0567610828014841,1.16025811136204,1.6406941015037,2.12815714418524,-0.276009708755428,-0.29523009167191,44,-0.339631485230015,-0.707327125695013,-0.0912512308196912,-0.69800286558589,-0.115055966208975,0,1,0,0,1
"145",11726,157954,8065,"Nuno Piloto","1982-03-19 00:00:00",-0.702898101856612,-0.529481793562035,"2016-03-10",-0.518396919103555,-1.08044246298368,"right","medium","medium",0.602924346704964,0.196939200821025,0.109676340613073,0.700440970226457,0.0875234228635713,0.377012055256084,0.427619935281562,1.06236425740813,0.853360536424474,0.498699837908354,-0.454624492380807,-0.960665349142086,0.0317937237768865,0.141312211140421,0.635518539233497,0.243377559674224,0.885370035788394,0.804768288270237,-0.875126682548205,0.782458553693993,0.598980861322284,0.463738931680831,0.0401839657389068,0.811497220256474,0.218062610459147,0.456183446008655,0.417999786939353,57,-0.225620091150661,-0.402704363929984,0.0345618943910591,-0.401278179651187,-0.559943478962043,0,0,1,0,1
"147",11736,138949,872,"Antolin Alcaraz","1982-07-30 00:00:00",1.06244333960593,0.590122650701035,"2015-10-16",0.534753423496779,0.00525046524388923,"right","medium","medium",-0.434801911035481,-0.564535268643901,1.20139063226483,0.557930077259341,-0.719020882624855,0.0785051190143881,-1.69072857812082,-0.732409204697627,-2.81673004432678,0.153464674370192,-1.18982085731474,-2.47442197685837,-0.762328183715559,0.505137837890522,-0.60290990267595,-0.459876003826498,0.401845399078236,-0.0892842497329791,0.647526345632283,-0.567896285511147,0.628918914636658,0.896759952132506,0.192921349232971,-0.877607537839718,-0.339752607354667,1.20438082273479,1.0754463230894,78,-0.453642879309369,-0.280855259223973,-0.342877481241192,0.0141363806573976,-0.281888783491376,0,0,1,0,1
"148",11743,162514,1008,"Artur","1984-02-18 00:00:00",-1.14423346222225,-1.20124446011988,"2016-04-14",0.345726438927488,-0.189617496232855,"right","medium","medium",1.07627316602517,0.75535381176197,-0.120158247103088,0.890455494182611,0.732758867254312,0.838340956720523,1.43383547914769,1.4793318294125,0.513537334503062,0.843935001446517,0.603341008377785,0.0731196649080594,0.753722730588201,0.949813603918424,0.756933092361875,0.956398533779124,0.0501911178344852,0.254582111037489,-0.98791579574676,1.00751769356152,-0.0297182582795708,-0.153716967852111,0.600221038550474,1.17183956865033,1.02379570285688,0.0307378788506546,-0.115262403493462,40.5,-0.396637182269692,-0.46362891628299,-0.028344668214316,-0.163898430903424,-0.170666905303109,0,0,1,0,1
"153",11758,2492,2927,"Eliseu","1983-10-01 00:00:00",-1.14423346222225,-0.230920608425217,"2016-04-14",1.05322743831541,0.539745445294386,"left","medium","medium",1.00709141550914,0.55229395323799,0.282052281400193,0.415419184292226,0.786528487620207,0.534406621638069,0.74537221229192,1.11675133201739,0.880546392578188,0.718394941978094,0.818520432260889,1.26935660973751,0.681529829907069,1.11151388247402,0.897773973990791,1.59128022305061,0.489758969389174,1.24491723005644,0.918220217308814,1.82119304539025,1.52706051406788,1.13732718571677,0.905695805538602,0.135855317017997,0.651918890981002,1.08114831362696,1.11927609216607,82,-0.225620091150661,-0.0371570498119498,-0.028344668214316,-0.045208556529543,-0.0594450271148416,1,0,1,0,1
